OIS_ID,BYG_ANVEND,KoorNord,KoorOest
3821292,510,6226217.44,594782.16
488422,510,6226125.54,594912.91
4096327,510,6237873.18,605058.28
3411490,510,6226799.79,602522.86
488689,510,6227201.45,591473.35
1457136,510,6227124.24,595217.59
487277,510,6238817.22,605529.24
3820983,510,6238320.7,605920.07
1456649,510,6226929.52,595326.12
3472837,510,6226946.67,595367.08
487717,510,6229275.92,585988.22
3822329,510,6231579.83,603827.54
3411567,510,6226656.31,592267.9
1782407,120,6240445.61,584217.45
2959094,510,6226625.44,585579.25
2107214,120,6232567.57,602653.47
492276,120,6230792.39,591919.61
4394277,120,6231504.53,603873.63
486423,220,6241795.48,610907.83
487635,510,6227250.5,585534.28
1553506,930,6243023.5,611603.01
487404,320,6237840.02,607037.45
484389,120,6237246.08,593825
493084,120,6228951.36,590498.39
3249030,120,6226134.48,607052.24
2961516,510,6233009.02,608184.17
2108444,120,6241271.55,607684.08
489729,120,6232155.97,605698.55
3453902,120,6232415.48,605479.62
1781509,120,6240458.24,584196.04
487993,510,6227569.78,585291.43
485502,510,6232928.24,600887.91
2676479,910,6226388.13,594672.73
2677734,510,6231959.61,603570.97
486366,420,6242587.89,611389.86
488629,510,6227175.99,591620.04
489924,110,6229909.15,606177.24
488376,120,6228607.85,589372.39
486356,120,6242695.34,611738.83
4394833,510,6238542.43,605205.26
484561,510,6234308.42,597091.88
484901,510,6231679.29,607308.71
4395782,510,6230354.03,607100.76
3250531,510,6232529.36,602217.26
492649,520,6226120.36,607447.83
3250642,510,6232838.02,600206.15
485389,510,6233163.82,600035.17
487566,120,6240753.02,603996.23
3822427,120,6237095.95,593850.91
1819517,120,6229021.58,603933.6
488895,510,6224752.48,604438.99
488986,510,6225730.88,607352.98
490476,320,6229312.39,603970.96
1457134,510,6227127.75,595230.05
488116,510,6226817.52,585799.19
491122,510,6226811.96,602147.41
2108074,510,6227050.48,585514.67
3250639,510,6232877.42,600131.07
4393896,520,6226118.59,602384.05
3819794,120,6227568.64,592375.01
3249034,520,6226136.85,607054.56
485632,510,6233007.26,599472.71
2675692,510,6225884.95,604070.7
2676257,120,6229981.74,606254.94
3820459,510,6226335.48,602376.01
4008924,120,6243007.51,608897.74
1638868,510,6225797.8,607354.06
2106924,510,6219270.85,594159.41
4394945,510,6227150.55,585683.25
4393956,510,6232853.32,601284.04
4394722,510,6227650.21,585307.2
1434882,510,6231578.65,607160.6
489054,510,6225921.37,603826.72
4393868,510,6226232.51,604044.78
491917,510,6229966.46,607163.21
491127,510,6226870.93,602092.16
488441,510,6226281.74,594835.37
489124,120,6230051.67,605441.02
4393957,510,6232867.92,601285.77
2677598,510,6220025.86,596035.68
2208735,510,6232843.96,599111.08
491634,510,6231491.21,607041.62
3820606,330,6229597.43,604424.71
484715,510,6230184.69,605116.73
2676669,510,6230936,607433.36
3250546,910,6233213.08,602861.49
488745,510,6227996.72,594548.2
2107802,510,6228128.9,594572.15
2108722,510,6221052.84,594682.77
487674,510,6229639.75,586476.76
3820708,510,6226227.88,594896.35
2677025,510,6238222.13,605029.63
2675573,510,6231722.22,604048.17
3820326,510,6232970.6,602818.6
3249487,510,6227745.36,585453.53
487023,510,6234394.79,591625.14
4393537,510,6226447.51,594718.48
492172,510,6233451.67,601214.28
492627,520,6226124.1,607374.46
492648,520,6226124.1,607372.73
2677640,120,6223185.18,594251.93
484912,120,6231075.54,605099.22
489237,510,6232943.78,602566.79
488133,210,6227227.12,588770.26
1742799,120,6226259.28,594722.3
1402891,510,6239933.32,588814.68
2088986,120,6239108.77,598030.2
2088870,510,6246887.32,589604.62
1538319,510,6247387.48,589810.88
487923,510,6227273.3,585490.23
2108932,510,6233187.11,602731.38
3239081,590,6246042.61,600675.59
2987381,590,6246041.93,600676.13
3239080,590,6246043.46,600675.78
545821,510,6246925.12,589523.08
3229010,510,6246952.85,589600.53
484252,510,6223305.91,605055.89
546939,510,6247302.34,589478.94
3250209,510,6220267.78,595772.41
489325,510,6234829.76,600967.09
2676860,510,6228405.72,584427.83
485888,510,6220284.64,595982.51
2677939,510,6230733.86,607333.08
1382839,510,6225102.53,604435.88
1392632,510,6226964.12,602085.95
3821493,510,6229554.02,586068.09
3820825,510,6231924.67,604298.02
1561182,120,6231080.71,592217.08
490121,510,6232626.82,601423.78
487176,110,6235982.4,607234.19
4104749,120,6228628.58,589200.99
3248398,510,6225228.31,604691.95
4393890,510,6227059.76,601883.42
3249216,510,6228122.28,596254.93
489601,510,6226991.13,585704.18
489602,510,6226991.58,585703.75
2108657,510,6224270.32,594613.15
1819794,510,6226620.15,585536.22
1819795,510,6226625.99,585540.18
1726054,510,6224995.28,604344.5
2676692,510,6229643.54,586249.62
3249221,510,6228101.75,596150.01
492647,320,6226123.1,607374.46
491625,510,6228036.28,588604.6
485635,510,6232754.38,599384.24
4049857,510,6246631.8,588586.43
4058916,120,6249759.22,577143.62
2677674,510,6220989.86,594827.64
2976384,230,6249201.45,592205.51
4394163,120,6232130.14,605694.41
2659793,120,6243286.35,573470.76
3248424,510,6224779.66,604867.05
491898,510,6225083.27,604373.01
2106625,510,6233364.03,600818.23
1630236,120,6246553.64,582783.17
3248426,510,6224750.68,604922.77
519645,120,6250701.78,587530.37
2289480,120,6230722.14,604111.78
4394077,120,6229073.79,603886.05
2106311,510,6233191.89,600619.08
1717215,420,6242912.89,580203.84
519781,120,6246910.7,598119.71
484803,510,6230742.5,607239.64
4378397,110,6249646.68,579669.47
3238634,120,6249339.58,593110.85
4373555,210,6242114.91,589545.3
4012446,120,6243256.29,586283.57
492984,510,6224132.47,604594.97
2097695,330,6252590.05,596821.26
519517,120,6247206.42,597219.55
491659,510,6229199.69,585922.93
2677011,510,6238168.51,605176.37
3231884,440,6242576.22,580725.88
2107238,290,6233582.42,601249.24
3819868,510,6226133.29,595016.28
3819895,510,6232672.11,601261.87
491369,510,6238584.87,604850.12
3820990,510,6238394.41,605258.55
3248413,510,6238399.41,605448.39
2107768,510,6227238.77,591403.28
3821067,510,6227226.96,591434.72
488666,510,6226930.96,591815.49
1264607,510,6237980.59,605186.13
3248878,510,6238398.02,605293.26
2675287,510,6218766.41,594146.26
492179,510,6234164.18,598106.94
2677875,510,6232101.14,598703.84
1599229,510,6232137.78,598653.76
3248470,510,6230403.82,607381.1
519958,130,6249360.2,593120.65
3247659,510,6224102.3,604598.05
2107757,510,6226796.87,591997.33
4393666,510,6238620.2,605444.82
2684491,130,6249350.51,593116.06
487945,510,6227768.88,585343.38
2097689,130,6252602.45,596827.04
2097693,130,6252588.09,596854.24
2097691,130,6252594.84,596839.14
2097687,130,6252604.66,596814.05
2097686,130,6252607.9,596802.96
2097690,130,6252600.72,596832.97
2097694,130,6252587.76,596861.21
2097685,130,6252609.27,596796.75
2097688,130,6252603.44,596820.98
2097692,130,6252592.97,596845.12
492188,510,6233418.56,608566.82
487850,510,6228105.39,584777.77
491353,510,6223536.03,605226.16
2676913,510,6228142.81,584658.83
2676990,510,6227502.29,590653.32
492433,510,6223741.29,605091.84
492007,510,6225191.22,604371.49
2108464,510,6230553.26,591806.39
2939459,510,6229277.2,596785.2
3249568,510,6225200.66,586453.83
3249569,510,6225196.21,586457.53
2887606,510,6227589.48,590505.24
488093,510,6226916.84,585498.79
3562712,120,6229797.39,605048.79
3530079,120,6230139.7,605189.69
3820523,510,6228149.4,588563.58
2107968,510,6227611.97,590784.99
492857,510,6223911.82,604804.52
4394444,510,6228643.88,584182.47
2285972,320,6227447.73,604875.56
3249038,520,6226044.78,607067.06
3249039,520,6226183.11,607041.58
2675429,530,6228746.58,603978.87
1432102,510,6224314.13,605151.77
492491,390,6224180.27,604864.19
491646,510,6233563.34,608513.46
492176,510,6226647.13,586096.23
492173,510,6233577.77,608548.34
491611,120,6229525.79,605108.98
489579,510,6228554.7,584186.07
492338,510,6226654.01,585858.86
490189,510,6233249.03,601447.36
3248098,510,6233540.64,608603.99
3250348,510,6232812.4,600664.83
538835,440,6247209.87,578492.19
3523257,440,6246579.64,582599.65
2107494,510,6224973.97,605138.92
1430723,510,6224314.13,605151.77
1432027,510,6224314.13,605151.77
1432028,510,6224314.13,605151.77
1432045,510,6224314.13,605151.77
1432046,510,6224314.13,605151.77
1432047,510,6224314.13,605151.77
1432052,510,6224314.13,605151.77
1432060,510,6224314.13,605151.77
1432063,510,6224314.13,605151.77
1432072,510,6224314.13,605151.77
1432075,510,6224314.13,605151.77
1432078,510,6224314.13,605151.77
1432079,510,6224314.13,605151.77
1521759,510,6233966.22,597967.59
1432091,510,6224314.13,605151.77
1432094,510,6224314.13,605151.77
2106654,510,6227151.95,591333.93
4394423,510,6238459.57,605283.46
1569559,510,6238374.35,605799.07
3248096,510,6227079.26,591713.5
1432145,510,6224314.13,605151.77
1432146,510,6224314.13,605151.77
1432150,510,6224314.13,605151.77
1432152,510,6224314.13,605151.77
1432153,510,6224314.13,605151.77
1432156,510,6224314.13,605151.77
1432157,510,6224314.13,605151.77
1432159,510,6224314.13,605151.77
1432160,510,6224314.13,605151.77
1432161,510,6224314.13,605151.77
1432162,510,6224314.13,605151.77
1432163,510,6224314.13,605151.77
1453944,510,6224314.13,605151.77
4394728,510,6229318.24,586124.04
1854561,510,6227635.2,590931.94
1432107,510,6224314.13,605151.77
1432109,510,6224314.13,605151.77
1432110,510,6224314.13,605151.77
1432111,510,6224314.13,605151.77
1432112,510,6224314.13,605151.77
1432121,510,6224314.13,605151.77
1432123,510,6224314.13,605151.77
1432130,510,6224314.13,605151.77
1432135,510,6224314.13,605151.77
1432137,510,6224314.13,605151.77
1432141,510,6224314.13,605151.77
1431591,510,6224314.13,605151.77
1431592,510,6224314.13,605151.77
1431593,510,6224314.13,605151.77
1431598,510,6224314.13,605151.77
1431604,510,6224314.13,605151.77
1431605,510,6224314.13,605151.77
1431606,510,6224314.13,605151.77
1431607,510,6224314.13,605151.77
1431608,510,6224314.13,605151.77
1431611,510,6224314.13,605151.77
1431612,510,6224314.13,605151.77
1431613,510,6224314.13,605151.77
1431614,510,6224314.13,605151.77
1431617,510,6224314.13,605151.77
1431619,510,6224314.13,605151.77
1431623,510,6224314.13,605151.77
1431627,510,6224314.13,605151.77
1431630,510,6224314.13,605151.77
1431631,510,6224314.13,605151.77
1431632,510,6224314.13,605151.77
1431633,510,6224314.13,605151.77
1431634,510,6224314.13,605151.77
1431679,510,6224314.13,605151.77
1431682,510,6224314.13,605151.77
1431683,510,6224314.13,605151.77
1431684,510,6224314.13,605151.77
1431686,510,6224314.13,605151.77
1431687,510,6224314.13,605151.77
1431688,510,6224314.13,605151.77
1431689,510,6224314.13,605151.77
1431690,510,6224314.13,605151.77
1431693,510,6224314.13,605151.77
1431696,510,6224314.13,605151.77
1431697,510,6224314.13,605151.77
1431698,510,6224314.13,605151.77
1431699,510,6224314.13,605151.77
1431701,510,6224314.13,605151.77
1431705,510,6224314.13,605151.77
1431706,510,6224314.13,605151.77
1431708,510,6224314.13,605151.77
1431726,510,6224314.13,605151.77
1431727,510,6224314.13,605151.77
1431736,510,6224314.13,605151.77
1431737,510,6224314.13,605151.77
1431738,510,6224314.13,605151.77
1431739,510,6224314.13,605151.77
1431740,510,6224314.13,605151.77
1431741,510,6224314.13,605151.77
1431742,510,6224314.13,605151.77
1431744,510,6224314.13,605151.77
1431747,510,6224314.13,605151.77
1431749,510,6224314.13,605151.77
1431752,510,6224314.13,605151.77
1431753,510,6224314.13,605151.77
1431760,510,6224314.13,605151.77
1431761,510,6224314.13,605151.77
1431762,510,6224314.13,605151.77
1431767,510,6224314.13,605151.77
1431769,510,6224314.13,605151.77
1431773,510,6224314.13,605151.77
1431776,510,6224314.13,605151.77
1431777,510,6224314.13,605151.77
1431030,510,6224314.13,605151.77
1431031,510,6224314.13,605151.77
1431032,510,6224314.13,605151.77
1431034,510,6224314.13,605151.77
1431060,510,6224314.13,605151.77
1431095,510,6224314.13,605151.77
1431098,510,6224314.13,605151.77
1431102,510,6224314.13,605151.77
1431105,510,6224314.13,605151.77
1431108,510,6224314.13,605151.77
1431109,510,6224314.13,605151.77
1431110,510,6224314.13,605151.77
1431115,510,6224314.13,605151.77
1431117,510,6224314.13,605151.77
1431118,510,6224314.13,605151.77
1431120,510,6224314.13,605151.77
1431121,510,6224314.13,605151.77
1431123,510,6224314.13,605151.77
1431124,510,6224314.13,605151.77
1431125,510,6224314.13,605151.77
1431128,510,6224314.13,605151.77
1431131,510,6224314.13,605151.77
1432138,510,6224314.13,605151.77
1432243,590,6224179.2,604865.85
1430730,510,6224314.13,605151.77
1430734,510,6224314.13,605151.77
1430735,510,6224314.13,605151.77
1430736,510,6224314.13,605151.77
1430790,510,6224314.13,605151.77
1430792,510,6224314.13,605151.77
1430802,510,6224314.13,605151.77
1430839,510,6224314.13,605151.77
1430840,510,6224314.13,605151.77
1430843,510,6224314.13,605151.77
1430844,510,6224314.13,605151.77
1430847,510,6224314.13,605151.77
1430850,510,6224314.13,605151.77
1430853,510,6224314.13,605151.77
1430859,510,6224314.13,605151.77
1430861,510,6224314.13,605151.77
1430866,510,6224314.13,605151.77
1430870,510,6224314.13,605151.77
1430874,510,6224314.13,605151.77
1430877,510,6224314.13,605151.77
1430880,510,6224314.13,605151.77
1430882,510,6224314.13,605151.77
1430888,510,6224314.13,605151.77
1430889,510,6224314.13,605151.77
1430898,510,6224314.13,605151.77
1430899,510,6224314.13,605151.77
1430903,510,6224314.13,605151.77
1430905,510,6224314.13,605151.77
1430908,510,6224314.13,605151.77
1430909,510,6224314.13,605151.77
1430911,510,6224314.13,605151.77
1431027,510,6224314.13,605151.77
1791193,510,6240390.8,588675.93
1559771,120,6249710.12,577121.89
2969702,510,6238804.3,585397.11
1431801,510,6224314.13,605151.77
1431803,510,6224314.13,605151.77
1431804,510,6224314.13,605151.77
1431808,510,6224314.13,605151.77
1431810,510,6224314.13,605151.77
1431811,510,6224314.13,605151.77
1431812,510,6224314.13,605151.77
1431813,510,6224314.13,605151.77
1431814,510,6224314.13,605151.77
1431815,510,6224314.13,605151.77
1431816,510,6224314.13,605151.77
1431817,510,6224314.13,605151.77
1431818,510,6224314.13,605151.77
1431819,510,6224314.13,605151.77
1431820,510,6224314.13,605151.77
1431826,510,6224314.13,605151.77
1431828,510,6224314.13,605151.77
1431829,510,6224314.13,605151.77
1431830,510,6224314.13,605151.77
1431831,510,6224314.13,605151.77
1431832,510,6224314.13,605151.77
1431834,510,6224314.13,605151.77
1431835,510,6224314.13,605151.77
1431836,510,6224314.13,605151.77
1431837,510,6224314.13,605151.77
1431839,510,6224314.13,605151.77
1431840,510,6224314.13,605151.77
1431911,510,6224314.13,605151.77
1431912,510,6224314.13,605151.77
1431913,510,6224314.13,605151.77
1431915,510,6224314.13,605151.77
1431917,510,6224314.13,605151.77
1431919,510,6224314.13,605151.77
1431920,510,6224314.13,605151.77
1431921,510,6224314.13,605151.77
1431922,510,6224314.13,605151.77
1431923,510,6224314.13,605151.77
1431927,510,6224314.13,605151.77
1431933,510,6224314.13,605151.77
1431935,510,6224314.13,605151.77
1431939,510,6224314.13,605151.77
1431940,510,6224314.13,605151.77
1431941,510,6224314.13,605151.77
1431942,510,6224314.13,605151.77
1431943,510,6224314.13,605151.77
1431944,510,6224314.13,605151.77
1431946,510,6224314.13,605151.77
1431947,510,6224314.13,605151.77
1431950,510,6224314.13,605151.77
1431954,510,6224314.13,605151.77
1431957,510,6224314.13,605151.77
1431961,510,6224314.13,605151.77
1431140,510,6224314.13,605151.77
1431143,510,6224314.13,605151.77
1431144,510,6224314.13,605151.77
1431145,510,6224314.13,605151.77
1431147,510,6224314.13,605151.77
1431148,510,6224314.13,605151.77
1431149,510,6224314.13,605151.77
1431150,510,6224314.13,605151.77
1431225,510,6224314.13,605151.77
1431227,510,6224314.13,605151.77
1431228,510,6224314.13,605151.77
1431349,510,6224314.13,605151.77
1431357,510,6224314.13,605151.77
1431358,510,6224314.13,605151.77
1431437,510,6224314.13,605151.77
1431441,510,6224314.13,605151.77
1431443,510,6224314.13,605151.77
1431445,510,6224314.13,605151.77
1431560,510,6224314.13,605151.77
1431566,510,6224314.13,605151.77
1431585,510,6224314.13,605151.77
1431977,510,6224314.13,605151.77
1431978,510,6224314.13,605151.77
1431979,510,6224314.13,605151.77
1431981,510,6224314.13,605151.77
1431982,510,6224314.13,605151.77
1431988,510,6224314.13,605151.77
1432001,510,6224314.13,605151.77
1432013,510,6224314.13,605151.77
1432016,510,6224314.13,605151.77
1432017,510,6224314.13,605151.77
1432019,510,6224314.13,605151.77
1432022,510,6224314.13,605151.77
1432025,510,6224314.13,605151.77
1431964,510,6224314.13,605151.77
1431967,510,6224314.13,605151.77
1431969,510,6224314.13,605151.77
1431972,510,6224314.13,605151.77
1431797,510,6224314.13,605151.77
1408112,530,6224180.7,604864.56
4121969,110,6243318.36,585609.62
1247689,510,6231328.84,604549.76
1247691,510,6231392.25,604490.35
538749,210,6240395.85,580730.48
3250280,510,6221011.3,594803.48
4101711,510,6220474.18,595795.04
2109072,420,6236774.81,594078.5
1430714,510,6224314.13,605151.77
1430722,510,6224314.13,605151.77
1432246,210,6224180.27,604866.01
1432247,210,6224180.7,604865.64
2106503,510,6222241.02,592658.72
3821027,510,6226762.94,585615.9
2106356,510,6238095.25,605296.09
1271470,510,6227291.83,591746.21
2678513,510,6225939.64,594912.83
492609,510,6225817.88,595099.45
489394,510,6218473.37,594381.43
2108656,510,6223608.1,596243.94
2956255,510,6229695.91,586455.92
2676478,510,6226408.85,594703.15
2108297,510,6238164.6,605138.42
489949,120,6229629.75,606507.36
4393376,510,6233054.24,602718.58
3819990,510,6233012.48,602715.84
492557,510,6233073.43,602666.24
4393664,120,6231819.87,604334.35
489209,120,6231852.18,605185.06
2208635,510,6233089.18,608233.8
3822305,510,6232486.79,602709.46
485292,510,6233098.97,608295.43
2107838,510,6227685.32,585386.2
484770,120,6229713.35,605706.74
489720,120,6230892.08,604823.85
1485367,120,6237686.72,593350.24
3567025,120,6230368.97,604897.7
4140144,120,6231813.96,604516.41
1247639,120,6231883.42,604418.63
1638614,120,6228731.94,588796.63
1247114,510,6232841.98,600186.15
488107,510,6227042.86,586403.91
1383240,930,6220799.59,594837.01
4393378,510,6232983.88,602747.54
4137984,510,6232815.94,602218.59
3248462,320,6227758.92,604636.28
4393570,220,6228075.51,604576.25
489991,120,6233125.87,602858.28
3250809,510,6223211.71,604980.32
2106523,510,6223781.05,605043.96
493019,510,6227204.63,591286.49
3820343,120,6228937.36,605253.32
484941,510,6231454.55,607569.47
3820208,510,6225896.53,604040.82
3819793,510,6232775.22,600469.9
2675635,120,6229958.48,605857.46
1649084,510,6247084.45,589719.4
493078,120,6231482.63,604657.69
2677984,510,6232572.44,602198.76
490117,510,6233043.04,600699.33
2675268,510,6233323.58,600980.36
2677876,120,6229737.44,605070.01
2675344,120,6229025.88,586852.98
486851,930,6232335.32,591171.89
486470,120,6238258.27,611458.89
1270404,120,6245605.47,598355.7
1273855,130,6250020.67,577138.43
1503217,120,6231966.52,603446.14
1404217,510,6244307.82,595624.79
1404034,120,6238742.53,611484.56
1806223,110,6249439.71,579141.35
491830,510,6228299.23,595729.71
2106607,230,6225407.05,604798.04
2106323,220,6224612.9,605221.98
3249483,120,6232259.03,605620.25
4394135,210,6231753.55,605287.99
3250102,120,6241773.26,610139.68
1639002,120,6241520.11,586513.45
2088584,320,6240516.48,591247.5
1264570,510,6229415.15,597093.24
489207,120,6231893.34,605246.41
490220,510,6233480.21,601433.18
490198,510,6232974.8,601798.78
545764,930,6241550.88,594319.14
491734,120,6228929.61,605403.61
3247637,510,6233465.17,601514.36
2108298,510,6238156.2,605082.28
2379671,120,6231037.08,591941.42
2107272,510,6233390.07,601821.6
1259318,510,6232679.34,601663.59
2677762,510,6232941.85,608176.73
3822155,510,6232969.24,599794.27
4017054,510,6235131.76,600558.3
3249343,510,6237713.27,593433.34
3821331,510,6230677.56,597803.07
4394382,120,6234382.98,600068.91
1530081,510,6244380.62,595228.01
1530054,510,6244377.43,595197.14
1392347,510,6238659.84,606140.74
3820873,510,6233405.76,601632.06
2108404,110,6235355.01,610285.4
487067,410,6234012.34,592478.16
2675530,930,6230393.75,604824.81
3820846,120,6232614.58,601516.22
3820585,330,6234008.46,600104.17
2879814,120,6249751.15,577124
1356410,130,6252676.41,597292.55
1356412,130,6252674.81,597278.95
1356414,130,6252673.21,597264.15
1356426,130,6252671.61,597251.35
1356429,130,6252638.41,597241.75
1356431,130,6252639.21,597255.35
2676280,120,6232264.59,603184.45
484487,510,6233929.3,597288.24
487417,930,6237182.1,607300.74
485852,110,6221893.07,596519.63
490371,120,6232863.66,599277.94
488543,510,6230098.14,597725
2677398,120,6242697.09,612051.74
3250040,120,6242308.44,611310.26
489260,120,6231161.53,603861.17
1651056,120,6246060.77,576559.3
3821234,590,6228969.2,590441.62
3821236,590,6228967.7,590442.49
2859377,120,6251290.23,597854.28
2964692,120,6239522.49,583605.19
4114640,530,6238739.31,598195.73
1293798,110,6252998.53,598532.21
3228838,510,6240038.08,588118.56
3462718,120,6239603.55,579238.31
3249867,110,6233723.02,591818.98
4076253,120,6243220.95,586381.54
2108296,210,6239247.11,606457.67
3249171,120,6226612.73,594304.46
3801810,120,6238072.57,592919.51
548216,120,6241700.49,586659.64
485418,510,6234617.49,599628.68
2300336,120,6239626.48,579217.78
3489020,120,6229967.72,605439.79
2294069,510,6244304.08,595148.87
489087,120,6236438.51,593843.47
3249590,510,6226925.24,585679.38
2294215,410,6228105.77,594728.57
4393695,120,6238855.72,609281.73
4393567,120,6235825.33,603367.09
2678312,510,6233883.23,597253.31
3821099,120,6224629.48,605140.76
488300,510,6227330.4,589842.54
2863220,120,6242884.66,611507.54
1721224,110,6243375.03,577001.77
1378578,110,6221824.25,593634.34
3821356,510,6227915.22,596071.82
490329,120,6234043.86,600172.46
485561,510,6232521.12,601007.47
4395064,210,6232168.58,591151.86
2108349,120,6237092.04,610403.74
4008960,110,6221820.79,593599.14
1735318,110,6239252.38,606466.45
1564427,120,6234187.68,608602.95
4070464,120,6234456.68,592630.05
2107885,510,6226634.91,585512.91
4007956,120,6234466.26,592307.78
487427,210,6239576.64,604647.45
2888191,110,6240333.31,607374.57
488555,120,6228546.04,595435.76
3801799,150,6238154.12,592973.38
3801791,150,6238126.39,592981.92
3801790,150,6238154.12,592973.38
3436040,420,6238062.69,592906.59
2659582,910,6244322.22,575100.69
3801793,420,6238061.79,592906.45
3801794,420,6238062.38,592906.64
2913952,120,6240425.49,584242.49
3822119,510,6232740.77,599147.4
3249998,120,6242978.8,611809.75
493044,110,6237135.7,608649.6
1639785,510,6226457.63,602309.47
491080,510,6226787.28,602086.15
4393877,510,6226898.15,602038.02
1604235,510,6226912.94,585921.08
4394524,510,6224883.31,604838.46
484709,120,6230062.32,605128.9
1649521,120,6237104.97,593902.26
2108241,120,6234265.2,592506.55
2108294,130,6239253.43,606517.39
486066,120,6221671.48,593372.57
4395043,120,6230494.25,592641.98
1641035,120,6236929.08,609746.51
1564181,120,6228021.67,593906.03
4004871,110,6231472.8,593132.9
2317975,120,6233872.98,597356.69
487496,110,6240565.46,605349.81
486721,930,6231123.02,592577.43
538308,590,6244577.58,587463.47
3821218,390,6229067.46,590813.86
4378547,210,6245262.63,571849.91
488019,110,6226923.57,588441.84
3821802,110,6234730.31,593526.5
518634,120,6244346.1,601900.47
4378954,210,6247524.68,579571.07
1804753,110,6241584.77,603581.88
3232232,110,6247945.4,584130.18
536597,210,6242142.76,585280.14
536596,210,6242143.6,585280.34
3821740,210,6231201.02,592376.81
2108445,210,6241466.04,607708.97
487431,110,6242012.44,603855.29
487436,120,6242056.53,603813.69
3821858,110,6241053.2,604885.96
3822201,210,6220800.38,595651.18
2108437,110,6241217.64,607716.85
3249658,110,6241100.62,605039.61
485302,510,6233232.28,608388.62
485862,210,6221049.03,596519.33
4395033,510,6231052.57,592958.78
3822200,110,6220670.93,596131.45
3822204,210,6220799.53,595649.42
489053,120,6227321.49,602407.53
2677174,110,6240579.27,610303.67
1493390,320,6229826.88,591720.63
488407,120,6228284.09,590476.48
1639007,120,6232340.79,606651.7
2936404,120,6228597.57,586119.85
486887,120,6229739.2,591588.62
484466,120,6234072.71,597037.64
517864,120,6243381.83,601447.54
4395394,120,6222674.95,595286.45
3247675,120,6231089.09,604683.33
1785195,120,6240222.77,584525.35
1581136,120,6239363.71,611649.38
2883886,120,6231608.47,604558.71
2406592,510,6238210.25,606070.93
1325590,120,6241537.9,587356.23
4136604,120,6249916.15,577325.34
2109147,120,6230142.84,605948.66
3247981,120,6228897.75,605176.26
3514328,110,6244389.21,582555.91
3249923,120,6237941.25,605247.02
2107189,120,6229915.59,606408.39
2108244,120,6234536.1,592645.59
486832,120,6231032.07,592274.68
2677256,120,6229680.7,591467.31
4047022,110,6229252.76,594169.85
2091782,110,6249087.31,583601.52
2675789,310,6228613.65,603683.76
2106542,220,6228109.34,604650.85
4378134,120,6249949.31,577326.61
4395671,220,6235716.2,594419.13
2091714,220,6240391.8,580873.19
2967352,120,6229884.51,605547.76
3804635,120,6243519.76,585363.29
1809360,120,6243234.38,585586.97
484976,120,6230781.16,604775.71
1362202,120,6249640.23,577144.37
3455999,110,6246849.67,577574.85
2659522,120,6246590.97,583052.35
2091862,320,6242071.28,585119.46
4008986,420,6227914.31,594730.87
3232710,120,6248876.28,584623.16
3821235,590,6228967.7,590440.75
538863,220,6240675.64,581177.38
538864,220,6240674.14,581176.52
3232077,120,6243374.03,585455.75
485775,510,6224210.71,594611.15
3239076,320,6245998.66,600744.51
3239048,120,6249515.94,597770.52
4008992,420,6227915.01,594729.58
4008998,420,6227914.85,594730.51
4008997,120,6227823.87,595095.92
3821312,510,6226096.73,595206.03
1820342,120,6222424.17,594273.23
2676544,120,6224610.73,605284.83
486288,220,6242941.64,611784.5
3250156,120,6230809.59,592322.7
1462706,120,6240401.66,584218.66
3232465,120,6249674.05,579609.76
2388156,320,6244765.51,585611.88
2659606,220,6240532.72,581115.14
4393125,220,6230919.9,591995.19
1296821,510,6224782.63,604332.24
2401046,510,6228151.82,594454.19
484320,520,6230986.72,598127.08
2659742,130,6245818.74,579466.33
1326451,130,6249655.33,577048.95
1650905,420,6223882.08,595817.81
486660,120,6241219.99,609604.99
2088846,120,6239779.54,597730.69
3229488,120,6236996.53,596240.3
519572,120,6246780.78,597453.91
488741,210,6227989.37,594294.46
4375380,510,6240055.2,588162.73
2097241,210,6251192.08,590671.42
4378573,120,6246115.01,576635.3
3802006,210,6241712.02,594342.38
4096816,110,6239782.83,583254.05
3249519,120,6229011.01,587074.91
4097183,110,6242707.52,577312.44
1828228,210,6250331.09,577497.7
2382641,420,6233818.56,597909.06
4378670,220,6243683.75,579837.38
2675285,120,6219005.97,595695.99
1346184,510,6226619.58,602159.3
2656379,120,6241247.84,587289.69
1551839,130,6229935.52,592137.81
3546891,110,6249048.79,579784.64
2108024,140,6240952.24,604475.75
2855663,120,6233875.76,600912.13
4394969,320,6238961.23,609311.6
4378546,120,6243884.02,572876.57
3819818,120,6231477.57,604755.6
493080,120,6231479.01,604725.09
2355342,210,6244039.14,582014.01
2355341,210,6244038.82,582013.65
1562819,210,6250806.57,598694.01
3552385,110,6227157.77,606365.82
4378688,110,6244634.07,586071.92
1355192,120,6247429.48,578995.35
487336,510,6237763.88,605011.66
490552,120,6230047.3,604189.65
3820335,120,6228930.55,605554.44
2857854,130,6241263.28,587979.51
3802013,210,6241740.04,594444.47
4009738,120,6245813.9,587386.24
3247638,510,6223320.53,606300.15
4008978,420,6227913.07,594729.74
4008988,420,6227914.61,594730.74
4008996,120,6227782.59,595097
2088341,120,6240287.88,589943.61
2666719,110,6252301.8,599847.99
2415849,120,6246982.63,598155.82
492802,220,6227554.2,604432.86
